"Contest ID","Region ID","Region Name","Party ID","Party Name","Candidate ID","Candidate Name","Votes"
"http://example.org/zimbabwe/2013","http://en.wikipedia.org/wiki/Bulawayo_Central","Bulawayo Central","http://example.org/zimbabwe/ake","Alliance Khumbula	Ekhaya","http://example.org/zimbabwe/linda-dube","Linda Dube",24
"http://example.org/zimbabwe/2013","http://en.wikipedia.org/wiki/Bulawayo_Central","Bulawayo Central","http://example.org/zimbabwe/mdc","Movement for Democratic Change","http://example.org/zimbabwe/sibongile-maphos","Sibongile Maphosa",1572
"http://example.org/zimbabwe/2013","http://en.wikipedia.org/wiki/Bulawayo_Central","Bulawayo Central","http://example.org/zimbabwe/mdct","Movement for Democratic Change – Tsvangirai","http://example.org/zimbabwe/dorcas-staff-sibanda ","Dorcas Staff Sibanda ",6365
"http://example.org/zimbabwe/2013","http://en.wikipedia.org/wiki/Bulawayo_Central","Bulawayo Central","http://example.org/zimbabwe/mkd","Mavambo/Kusile/Dawn","http://example.org/zimbabwe/maidza-chapwanya","Maidza Chapwanya",126
"http://example.org/zimbabwe/2013","http://en.wikipedia.org/wiki/Bulawayo_Central","Bulawayo Central","http://example.org/zimbabwe/umd","United Movement for Democracy Party","http://example.org/zimbabwe/selwin-angirayi-kwembeya","Selwin Angirayi Kwembeya",33
"http://example.org/zimbabwe/2013","http://en.wikipedia.org/wiki/Bulawayo_Central","Bulawayo Central","http://example.org/zimbabwe/zanp","Zimbabwe African National Union-Patriotic Front","http://example.org/zimbabwe/mlungisi-moyo","Mlungisi Moyo",2827
"http://example.org/zimbabwe/2013","http://en.wikipedia.org/wiki/Bulawayo_Central","Bulawayo Central","http://example.org/zimbabwe/zapu","Zimbabwe African People's Union","http://example.org/zimbabwe/clemency-sibanda","Clemency Sibanda",259
